year,data_status_cd,deal_type_sort,deal_type_cd,deal_type,new_build_sort,new_build_cd,new_build,area_sort,area_cd,area_name,rooms_sort,rooms_cd,rooms_label,num_transactions,price_per_sqm_chf,median_price_chf,total_price_chf,area_level,rooms_num,has_price_data
2009,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,1,1,1-Zimmer,0.0,,,,quarter,1,False
2009,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,2,2,2-Zimmer,,4762.0,271110.0,1850000.0,quarter,2,True
2009,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,3,3,3-Zimmer,,14731.0,1300000.0,,quarter,3,False
2009,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,4,4,4-Zimmer,,11579.0,1100000.0,,quarter,4,False
2009,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,5,5,5-Zimmer,,11253.0,1330000.0,,quarter,5,False
2009,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2009,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,1,1,1-Zimmer,0.0,,,,quarter,1,False
2009,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,2,2,2-Zimmer,,12857.0,900000.0,,quarter,2,False
2009,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,3,3,3-Zimmer,,10526.0,800000.0,,quarter,3,False
2009,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,4,4,4-Zimmer,,15401.0,1550000.0,6395000.0,quarter,4,True
2009,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,5,5,5-Zimmer,0.0,,,,quarter,5,False
2009,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,6,6,6-Zimmer und mehr,0.0,,,,quarter,6,False
2009,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,1,1,1-Zimmer,0.0,,,,quarter,1,False
2009,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,2,2,2-Zimmer,0.0,,,,quarter,2,False
